kind,name,width,default_gate,default_delay,gate_cost,delay_cost,score_source,gate_formula,delay_formula,component_gate_dependency,component_delay_dependency,slot,hash
41,com_level_delay_gate,18,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,19,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,20,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,21,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,22,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,23,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,24,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,25,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,26,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,27,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,28,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,29,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,30,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,31,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,32,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,33,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,34,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,35,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,36,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,37,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,38,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,39,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,40,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,41,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,42,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,43,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,44,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,45,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,46,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,47,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,48,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,49,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,50,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,51,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,52,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,53,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,54,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,55,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,56,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,57,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,58,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,59,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,60,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,61,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,62,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,63,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
41,com_level_delay_gate,64,0,0,0,0,default_table,b,b,,,180,0x5432631c93570db4
42,com_mux,1,50,4,1,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,2,50,4,2,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,3,50,4,3,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,4,50,4,46,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,5,50,4,47,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,6,50,4,48,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,7,50,4,49,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,8,50,4,50,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,9,50,4,51,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,10,50,4,52,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,11,50,4,53,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,12,50,4,96,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,13,50,4,97,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,14,50,4,98,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,15,50,4,99,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,16,50,4,100,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,17,50,4,101,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,18,50,4,102,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,19,50,4,103,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,20,50,4,146,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,21,50,4,147,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,22,50,4,148,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,23,50,4,149,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,24,50,4,150,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,25,50,4,151,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,26,50,4,152,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,27,50,4,153,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,28,50,4,196,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,29,50,4,197,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,30,50,4,198,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,31,50,4,199,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,32,50,4,200,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,33,50,4,201,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,34,50,4,202,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,35,50,4,203,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,36,50,4,246,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,37,50,4,247,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,38,50,4,248,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,39,50,4,249,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,40,50,4,250,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,41,50,4,251,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,42,50,4,252,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,43,50,4,253,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,44,50,4,296,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,45,50,4,297,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,46,50,4,298,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,47,50,4,299,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,48,50,4,300,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,49,50,4,301,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,50,50,4,302,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,51,50,4,303,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,52,50,4,346,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,53,50,4,347,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,54,50,4,348,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,55,50,4,349,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,56,50,4,350,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,57,50,4,351,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,58,50,4,352,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,59,50,4,353,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,60,50,4,396,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,61,50,4,397,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,62,50,4,398,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,63,50,4,399,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
42,com_mux,64,50,4,400,4,level_override_allowed,b*(w//8)+(w%8) if w%8<=3 else b*(w//8+1)+(w%8)-8,b,,,244,0xcd5dc8cb9538c8f4
43,com_decoder_1,1,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,2,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,3,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,4,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,5,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,6,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,7,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,8,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,9,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,10,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,11,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,12,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,13,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,14,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,15,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,16,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,17,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,18,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,19,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,20,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,21,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,22,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,23,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,24,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,25,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,26,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,27,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,28,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,29,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,30,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,31,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,32,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,33,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,34,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,35,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,36,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,37,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,38,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,39,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,40,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,41,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,42,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,43,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,44,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,45,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,46,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,47,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,48,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,49,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,50,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,51,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,52,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,53,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,54,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,55,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,56,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,57,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,58,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,59,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,60,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,61,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,62,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,63,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
43,com_decoder_1,64,1,1,1,1,level_override_allowed,b,b,,,189,0xefff0c32c3401bbd
44,com_decoder_2,1,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,2,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,3,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,4,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,5,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,6,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,7,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,8,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,9,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,10,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,11,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,12,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,13,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,14,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,15,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,16,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,17,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,18,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,19,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,20,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,21,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,22,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,23,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,24,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,25,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,26,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,27,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,28,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,29,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,30,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,31,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,32,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,33,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,34,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,35,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,36,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,37,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,38,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,39,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,40,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,41,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,42,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,43,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,44,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,45,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,46,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,47,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,48,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,49,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,50,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,51,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,52,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,53,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,54,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,55,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,56,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,57,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,58,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
44,com_decoder_2,59,4,2,4,2,level_override_allowed,b,b,,,92,0x4c09ed49d337c85c
